text,aspect,sentiment,keywords,label
웨이팅 하는 동안 메뉴판 미리 보고 있으면 시간 잘 가요.,혼잡도_웨이팅,Neutral,"메뉴판 미리 보기, 팁",000000000003
사람이 아주 많지는 않았지만 그래도 창가 자리는 꽉 참.,혼잡도_웨이팅,Neutral,"특정 좌석 선호, 보통",000000000003
날씨에 따라 혼잡도가 극명하게 갈리는 곳인 것 같아요.,혼잡도_웨이팅,Neutral,"날씨 영향 혼잡도, 정보",000000000003
테이크아웃은 대기 없이 바로 주문 가능한 별도 줄이 있음.,혼잡도_웨이팅,Neutral,"테이크아웃 별도 줄, 정보",000000000003
웨이팅 번호표가 디지털 화면에 표시되니 확인 잘 하세요.,혼잡도_웨이팅,Neutral,"디지털 번호 표시, 안내",000000000003
예약은 네이버로 미리 하고 가면 대기 없이 입장됩니다.,혼잡도_웨이팅,Neutral,"네이버 예약 정보, 안내",000000000003
매장이 넓어서 그런지 사람 수에 비해 소리는 분산됨.,혼잡도_웨이팅,Neutral,"소리 분산 효과, 보통",000000000003
혼자 오신 분들을 위한 바 좌석은 비교적 여유가 있네요.,혼잡도_웨이팅,Neutral,"바 좌석 여유, 정보",000000000003
입장 알림 카톡을 받고 5분 안에 안 오면 취소된다네요.,혼잡도_웨이팅,Neutral,"입장 취소 규칙, 주의 사항",000000000003
입구 근처는 조금 번잡하니 안쪽 자리를 추천드립니다.,혼잡도_웨이팅,Neutral,"자리 추천 팁, 정보 전달",000000000003
조용한 걸 원하시면 평일 오픈 시간에 맞춰 가시는 게 좋음.,혼잡도_웨이팅,Neutral,"조용한 시간대 추천, 정보",000000000003
직원들이 바쁘게 움직이긴 하는데 워낙 손님이 많네요.,혼잡도_웨이팅,Neutral,"바쁜 매장 상황, 보통",000000000003
요즘 핫플이라 대기는 어느 정도 예상하고 방문했습니다.,혼잡도_웨이팅,Neutral,"대기 예상 방문, 보통",000000000003
줄 서는 위치가 표시되어 있으니 잘 보고 서시면 됩니다.,혼잡도_웨이팅,Neutral,"줄 서기 안내, 정보 전달",000000000003
주문 후 메뉴 나오기까지 10분 정도 소요되는 것 같아요.,혼잡도_웨이팅,Neutral,"메뉴 소요 시간, 보통",000000000003
분위기상 회전이 빠르기보다는 오래 머무는 손님이 많음.,혼잡도_웨이팅,Neutral,"체류 시간 김, 회전 보통",000000000003
포장 패키지가 너무 고급스럽고 예뻐서 선물용으로 딱이에요.,선물포장,Positive,"고급스러운 패키지, 선물용 딱",000000000010
디저트가 흐트러지지 않게 박스에 고정을 너무 잘 해주셨네요.,선물포장,Positive,"꼼꼼한 고정 포장, 만족",000000000010
선물한다고 하니 쇼핑백에 예쁜 리본까지 달아주셔서 감동!,선물포장,Positive,"리본 장식, 세심한 배려, 감동",000000000010
테이크아웃 컵 홀더가 디자인도 예쁘고 그립감도 아주 좋아요.,선물포장,Positive,"예쁜 컵 홀더, 그립감 만족",000000000010
아이스팩까지 챙겨주셔서 집까지 시원하고 신선하게 가져옴.,선물포장,Positive,"아이스팩 동봉, 신선도 유지",000000000010
답례품으로 대량 주문했는데 시간 딱 맞춰 포장해 주셨어요.,선물포장,Positive,"시간 엄수, 대량 주문 성공",000000000010
여기 포장 상자가 너무 예뻐서 버리기 아까울 정도입니다.,선물포장,Positive,"버리기 아까운 상자, 디자인 굿",000000000010
포장 주문했는데 서비스로 미니 쿠키 하나 넣어주셨네요. 짱!,선물포장,Positive,"포장 서비스, 미니 쿠키 증정",000000000010
케이크 상자에 창이 있어서 내용물을 미리 볼 수 있어 좋음.,선물포장,Positive,"투명창 상자, 내용물 확인 용이",000000000010
원두 선물 세트 구성이 알차서 커피 좋아하시는 분께 드림.,선물포장,Positive,"알찬 원두 세트, 선물 추천",000000000010
샌드위치 포장이 깔끔해서 피크닉 갈 때 들고 가기 편해요.,선물포장,Positive,"깔끔한 포장, 나들이용 추천",000000000010
선물 받은 분이 포장이 너무 예뻐서 뜯기 아깝다고 하네요.,선물포장,Positive,"받는 이 대만족, 예쁜 포장",000000000010
보냉 백 디자인도 세련돼서 평소에 들고 다녀도 될 것 같음.,선물포장,Positive,"세련된 보냉 백, 실용성 굿",000000000010
포장지 재질이 친환경적이라 환경까지 생각하는 게 느껴짐.,선물포장,Positive,"친환경 포장재, 브랜드 이미지 상승",000000000010
조각 케이크 하나도 정성스럽게 개별 포장해 주셔서 좋았어요.,선물포장,Positive,"개별 정성 포장, 만족",000000000010
선물용 카드도 같이 판매하고 있어 메시지 적기 편했습니다.,선물포장,Positive,"선물 카드 판매, 편의성 굿",000000000010
테이크아웃 봉투가 튼튼해서 여러 개 담아도 불안하지 않음.,선물포장,Positive,"튼튼한 봉투, 안정감",000000000010
포장하는 동안 앉아서 기다릴 수 있게 배려해 주셔서 감사함.,선물포장,Positive,"포장 대기 배려, 친절함",000000000010
음료 쏟아지지 않게 입구 씰링을 꼼꼼하게 해주셔서 대만족.,선물포장,Positive,"입구 씰링, 쏟아짐 방지, 만족",000000000010
구움과자 세트 박스 크기가 다양해서 예산 맞춰 사기 좋네요.,선물포장,Positive,"다양한 박스 크기, 선택 폭 넓음",000000000010
명절 선물로 샀는데 패키지가 단아해서 어른들이 좋아하심.,선물포장,Positive,"단아한 패키지, 어른들 선물 추천",000000000010
포장 속도가 엄청 빠르셔서 바쁜 아침에도 이용하기 좋아요.,선물포장,Positive,"빠른 포장 속도, 시간 절약",000000000010
여기 굿즈랑 같이 포장하니 더 근사한 선물이 되더라고요.,선물포장,Positive,"굿즈 조합 선물, 근사함",000000000010
포장 주문 시 보관 방법 적힌 명함도 넣어주는 세심함 굿!,선물포장,Positive,"보관 방법 안내, 세심한 배려",000000000010
컵 디자인이 시즌별로 바뀌어서 모으는 재미가 쏠쏠합니다.,선물포장,Positive,"시즌 컵 디자인, 수집 재미",000000000010
타르트가 흔들리지 않게 전용 틀에 담아주셔서 무사히 도착.,선물포장,Positive,"전용 틀 포장, 안전함",000000000010
선물 포장 비용이 아깝지 않을 만큼 결과물이 아주 예뻐요.,선물포장,Positive,"포장 비용 가치 있음, 예쁨",000000000010
대량 포장인데도 하나하나 리본 간격까지 맞춰주신 정성!,선물포장,Positive,"대량 주문 정성, 일정한 품질",000000000010
테이크아웃 전용 메뉴가 따로 있어 포장해 가기 훨씬 수월함.,선물포장,Positive,"포장 전용 메뉴, 편리함",000000000010
포장해온 커피 맛이 매장에서 먹는 거랑 똑같이 훌륭해요.,선물포장,Positive,"포장 맛 유지, 변함없는 품질",000000000010
포장을 너무 대충 해주셔서 집에 오니 케이크가 다 뭉개짐.,선물포장,Negative,"포장 부실, 내용물 손상, 실망",000000000020
선물용이라고 했는데 상자가 찌그러진 걸 주셔서 기분 나쁨.,선물포장,Negative,"찌그러진 상자, 관리 부실, 화남",000000000020
포장 비용을 따로 받으면서 리본 하나 안 달아주는 건 너무함.,선물포장,Negative,"유료 포장 부실, 가성비 낮음",000000000020
음료 포장했는데 뚜껑이 덜 닫혔는지 가방 안에 다 쏟아졌어요.,선물포장,Negative,"뚜껑 미흡, 음료 쏟아짐, 대참사",000000000020
쇼핑백이 너무 약해서 들고 가다가 손잡이가 툭 끊어졌네요.,선물포장,Negative,"쇼핑백 약함, 내구성 꽝, 불편",000000000020
선물 세트 구성이 사진이랑 너무 달라서 선물했다가 민망함.,선물포장,Negative,"사진과 다른 구성, 민망, 실망",000000000020
보냉 포장 부탁했는데 아이스팩도 안 넣어주셔서 다 녹았음.,선물포장,Negative,"보냉 누락, 제품 변질, 화남",000000000020
포장 주문했는데 대기 시간이 매장 이용보다 더 길어서 짜증.,선물포장,Negative,"포장 대기 길음, 처리 미흡",000000000020
상자 디자인이 너무 촌스러워서 선물용으로는 비추천합니다.,선물포장,Negative,"촌스러운 디자인, 선물 부적합",000000000020
포장해온 샌드위치가 눅눅해져서 도저히 못 먹겠더라고요.,선물포장,Negative,"포장 후 품질 저하, 눅눅함",000000000020
선물용 카드 적으려니 펜도 안 빌려주시고 너무 쌀쌀맞네요.,선물포장,Negative,"서비스 부족, 쌀쌀맞음, 불만",000000000020
컵 홀더가 너무 얇아서 뜨거운 커피 들기가 너무 힘들어요.,선물포장,Negative,"컵 홀더 얇음, 뜨거움, 위험",000000000020
포장 박스에서 이상한 냄새가 나서 내용물 맛까지 버렸어요.,선물포장,Negative,"포장재 냄새, 품질 저하, 실망",000000000020
조각 케이크 두 개 샀는데 한 상자에 쑤셔 넣어 모양 다 망가짐.,선물포장,Negative,"무리한 합포장, 모양 망가짐",000000000020
봉투 유료라고 해서 샀는데 너무 작아서 물건이 다 삐져나옴.,선물포장,Negative,"봉투 사이즈 작음, 불편",000000000020
답례품 상담하러 갔는데 귀찮아해서 그냥 다른 데서 주문함.,선물포장,Negative,"상담 불친절, 주문 포기",000000000020
포장 컵에 이물질이 묻어있어서 위생 상태가 의심스러웠네요.,선물포장,Negative,"용기 지저분, 위생 불량, 불쾌",000000000020
선물 세트 유통기한이 당장 내일까지인 걸 주시면 어떡함?,선물포장,Negative,"짧은 유통기한, 무책임, 화남",000000000020
포장용 비닐봉지가 너무 얇아서 조금만 날카로워도 다 찢어짐.,선물포장,Negative,"비닐봉지 내구성 부족, 불편",000000000020
테이크아웃인데 빨대도 안 챙겨주셔서 마시는 데 고생했어요.,선물포장,Negative,"구성품 누락, 빨대 없음, 불편",000000000020
굿즈 포장 박스가 너무 커서 들고 다니기 짐만 되고 번거로움.,선물포장,Negative,"과대 포장, 이동 불편",000000000020
포장지 색깔이 너무 칙칙해서 선물 받는 사람이 오해하겠어요.,선물포장,Negative,"칙칙한 색상, 디자인 불만족",000000000020
케이크 고정 핀이 없어서 상자 안에서 춤을 추고 있더라고요.,선물포장,Negative,"고정 핀 없음, 모양 훼손, 실망",000000000020
포장 대기 장소가 따로 없어서 길목에 서서 기다려야 했음.,선물포장,Negative,"대기 장소 부재, 복잡함, 불편",000000000020
종이 빨대가 너무 금방 흐물거려서 포장 음료 마시기 힘듦.,선물포장,Negative,"종이 빨대 품질, 음용 불편",000000000020
선물용 리본이 다 풀려있는데 그냥 주셔서 직접 다시 묶음.,선물포장,Negative,"마감 미흡, 성의 없음",000000000020
포장 주문 시 사이즈 업 안 된다고 해서 기분 좀 상했습니다.,선물포장,Negative,"포장 혜택 제한, 불만",000000000020
컵 홀더 디자인이 너무 평범해서 인스타 감성은 없네요.,선물포장,Negative,"평범한 디자인, 감성 부족",000000000020
포장 박스 열어보니 주문한 거랑 다른 게 들어있어 당황함.,선물포장,Negative,"메뉴 오배송, 포장 실수, 화남",000000000020
선물하기엔 브랜드 인지도가 너무 낮아서 좀 망설여지네요.,가격가성비,Negative,"낮은 인지도, 선물용 고민",000000000200
포장 패키지는 그냥 일반적인 카페 상자 디자인입니다.,선물포장,Neutral,"일반적인 패키지, 보통",000000000030
케이크 포장 시 고정 테이프를 붙여주니 조심히 들고 가세요.,선물포장,Neutral,"테이프 고정, 주의 사항 안내",000000000030
선물 포장은 추가 비용이 발생하니 미리 확인해 보셔야 함.,선물포장,Neutral,"유료 포장 안내, 정보 전달",000000000030
테이크아웃 컵 사이즈는 기본 한 종류로만 제공되더라고요.,선물포장,Neutral,"단일 사이즈 제공, 정보",000000000030
아이스팩은 요청 시에만 넣어주시는 것 같으니 꼭 말하세요.,선물포장,Neutral,"아이스팩 요청 필요, 안내",000000000030
대량 주문은 최소 3일 전에는 미리 연락 드려야 한대요.,선물포장,Neutral,대량 주문 사전 예약 안내,000000000030
포장 상자가 종이 재질이라 습기에 약하니 주의가 필요함.,선물포장,Neutral,"종이 재질 주의, 정보 전달",000000000030
포장 주문하면 진동벨 주시니까 근처에서 기다리면 됩니다.,선물포장,Neutral,포장 대기 방식 안내,000000000030
"조각 케이크 상자는 한 개용, 두 개용 사이즈가 따로 있음.",선물포장,Neutral,"상자 사이즈 구분, 정보",000000000030
원두 선물 세트는 매장에서 직접 골라 구성할 수 있습니다.,선물포장,Neutral,"세트 구성 가능, 정보",000000000030
샌드위치는 커팅 유무를 물어보시니 취향껏 요청하세요.,선물포장,Neutral,"커팅 여부 선택, 보통",000000000030
선물 받은 기프티콘으로도 포장 구매가 가능하다고 합니다.,선물포장,Neutral,"기프티콘 사용 가능, 정보",000000000030
보냉 가방은 별도로 구매하거나 가져오시는 게 좋을 듯요.,선물포장,Neutral,"보냉 가방 별도, 보통",000000000030
포장 주문 시 종이 봉투는 환경 부담금 100원이 추가됨.,선물포장,Neutral,"환경 부담금 안내, 정보",000000000030
케이크 한 판(홀)은 미리 예약해야 포장 상자에 담아줌.,선물포장,Neutral,"홀케이크 예약 필수, 정보",000000000030
선물용 봉투에 카페 로고가 크게 박혀 있는 스타일입니다.,선물포장,Neutral,"로고 강조 디자인, 보통",000000000030
"테이크아웃 음료 캐리어는 2구, 4구 짜리가 준비되어 있음.",선물포장,Neutral,"캐리어 구성 정보, 보통",000000000030
포장 대기 시간 동안 매장 구경하면서 시간 보냈습니다.,선물포장,Neutral,"대기 시간 활용, 보통",000000000030
음료 뚜껑에 빨대 구멍이 없는 타입이니 참고해 주세요.,선물포장,Neutral,"뚜껑 타입 안내, 정보",000000000030
구움과자 개별 포장지는 투명해서 내용물이 잘 보입니다.,선물포장,Neutral,"투명 포장지, 보통",000000000030
명절에는 명절 전용 패키지가 따로 출시된다고 하네요.,선물포장,Neutral,"시즌 한정 패키지, 정보",000000000030
포장 속도는 적당히 평범한 수준이라 기다릴 만했습니다.,선물포장,Neutral,"적당한 포장 속도, 보통",000000000030
굿즈 포장은 깨지지 않게 뽁뽁이로 감싸서 담아주셨어요.,선물포장,Neutral,"완충재 사용, 정보",000000000030
보관 방법이 적힌 종이가 상자 안쪽에 붙어 있습니다.,선물포장,Neutral,보관 안내 위치 정보,000000000030
컵 디자인은 로고만 심플하게 박힌 하얀색 컵입니다.,선물포장,Neutral,"심플한 디자인, 보통",000000000030
타르트 박스는 높이가 낮으니 쌓아 올리지 않게 주의요.,선물포장,Neutral,"박스 높이 주의, 안내",000000000030
선물 포장 샘플이 카운터 옆에 진열되어 있어 보기 편함.,선물포장,Neutral,"포장 샘플 진열, 정보",000000000030
리본 색깔은 빨간색이랑 파란색 중에 고를 수 있더라고요.,선물포장,Neutral,"리본 색상 선택, 정보",000000000030
테이크아웃 주문 시에도 매장 내 컵은 사용 금지입니다.,선물포장,Neutral,매장 내 컵 사용 불가 규칙,000000000030
포장해 가도 맛의 변화가 크지 않은 메뉴들 위주로 샀어요.,선물포장,Neutral,"포장 적합 메뉴 선택, 보통",000000000030
