text,text_en
이곳에 오면 맛있는 에스프레소를 마실수 있어 항상 기분이 좋습니다.,I always feel good because I can drink delicious espresso when I come here.
아아랑 7000원짜리 머시기 누아르 음료랑 프토 주문했는데 완전 달짝지근하고 맛있어서 남김없이 싹싹김치했습니다,"Ah, I ordered a 7,000 won Maci Noir drink and Pto, and it was so sweet and delicious that I made kimchi without any leftovers."
회사 고객분과 함께 방문해도 언제나 평이 좋습니다.,"Even when I visit with the company's customers, the reviews are always good."
성수동 케이크 사러 우연히 왔는데 좋은재료로 만든것 같아요.,"I happened to come to Seongsu-dong to buy a cake, and it seemed to be made with good ingredients."
좋아하는 아이돌 생일카페때문에 오게됬는데 카페가 넓고 깨끗해서 너무 좋았어요 !!,"I came here because of my favorite idol's birthday cafe, and I really liked the cafe because it was spacious and clean!!"
커피도 맛있고 연무장길에서 넓직하게 조용하게 커피마시기 좋음~~,The coffee is delicious and it's nice to drink coffee quietly and wide on Yeonmujang-gil~~
미리 담겨져 있던 것을 받아서 빵을 담는 과정을 보지는 못했습니다.,I did not get to see the process of putting bread in it because I received it pre-packaged.
cafe라기보다는 빌딩에 있는 일반 프랜차이즈 샵같음.,"Rather than a cafe, it feels like a regular franchise shop in a building."
줄이 엄청 길었는데 직원분이 잘 정리해주셔서 줄이 번잡하지 않고 후다닥 빵 구매했어요,"The line was very long, but the staff organized it well, so I bought bread in a hurry without waiting in line."
어쩔 따뜻한빵 바로먹으니 세상행복할수가없네요,I couldn't be happier eating warm bread right away.
매장 인테리어도 힙해서 성수동 올 때마다 들릴 것 같아요,"The store's interior is also hip, so I think I'll stop by every time I come to Seongsu-dong."
뚝섬역 인근 조용한 골목에 위치해 있는 카페 스테포스트,"Steppost, a cafe located in a quiet alley near Ttukseom Station"
우드우드한 인테리어에 매장도 깔끔하고 자주 방문하려구요~~,"The store has a wooden interior and is clean, so I plan to visit often."
시트는 브라우니처럼 꾸덕하고 뭔가 씹히는 식감도 있고 달지않고 좋은데 크림이 진짜 무슨일인지 제가 플디 케이크샵에서 이미 여러번 사먹어봤고 플디 성수점에서도 구매해봤는데 퀄리티 진짜 실망..,"The sheet is soft like a brownie, has a chewy texture, and is good without being too sweet, but I don't know what's really going on with the cream. I've already bought it several times at PD Cake Shop and at PD Seongsu branch, but the quality is really disappointing..."
이것이야 말로 소금빵이라면 가져야 할 맛이다!,This is the taste that salt bread should have!
#나나의_스타일기 #NANA_STARDIARY #CAFE_BDAY,#Nana’s style story #NANA_STARDIARY #CAFE_BDAY
요즘 소금빵에 푹 빠져있는지라 카페에 파는 소금빵은 다 먹어봤는데 커피도 안팔고 소금빵 하나만 판다기에 기대를 하고 먹어봤는데 역시 이렇게 맛있는 소금빵은 처음 먹어본다.,"I'm obsessed with salt bread these days, so I've tried all the salt bread sold in cafes, but since they don't sell coffee and only sell salt bread, I tried it with high expectations, but it's my first time eating such delicious salt bread."
소금빵 나오는 시간대 맞춰서 간거여서 따끈하게 바로먹을수있었어요.,"Since I went just in time for the salt bread to be served, I was able to eat it hot right away."
자리가 많아서 혼자서 시간 보내기도 좋아요,"There are plenty of seats, so it's good to spend time alone."
요즘 같은 날씨에는 아이스로 드시는 것도 좋을 거 같습니다,"In weather like these, it would be nice to eat it iced."
차뿐만 아니라 디저트도 넘 맛있고 분위기도 좋아서 대화하기도 너무 좋은 힐링공간이에요,Not only the tea but also the desserts are delicious and the atmosphere is great so it's a great healing space for conversation.
직장동료들과 종종 자주 가는 곳입니다:) 커피가 맛있고 특히 구테로이테 콘판나가 너무 맛있어요~~,"This is a place I often go to with my coworkers :) The coffee is delicious, and Guteroite Companna is especially delicious~~"
"바로 나오자 먹어도 맛있고, 집에서 에어프라이기 돌려 먹었는데 처음 먹었던 것과 같은 맛이 나고 너무 맛있어요","It was delicious to eat right away, and when I ate it in the air fryer at home, it tasted the same as the first time I ate it and it was so delicious."
사람이 많아서 음료나오는데 시간이 걸리긴 햇지만 널찍아니 자리도 띄엄띄엄인것도 좋고 야외에 앉을 수 있는것도 좋아요!,"It took a while for the drinks to come out because there were a lot of people, but it's spacious so it's nice that the seats are spread out and you can sit outside!"
사람이 많아서 들어와봤는데 커피도 맛있구 조명이 노래서 예뻐요,"I came in because there were a lot of people, and the coffee was delicious and the lighting was pretty."
방문 당시 카페에서 켈빈클라인 팝업을 진행하고 있었음에도 카페랑 공간분리와 통제가 잘 되어있어서 방해받지 않고 커피 잘 마시다가 갔어요~,"Even though a Calvin Klein pop-up was going on at the cafe at the time of my visit, the space was well separated and controlled from the cafe, so I was able to enjoy my coffee without being disturbed."
성수를 왔는데 여길 안 와…?,"I came to Seongsu, but I didn’t come here… ?"
너무 추워서 따듯한 애플시나몬라떼랑 밀크티 마셨는데 시나몬라떼는 씹히는 사과랑 계피조합이 너무 좋았구 밀크티가 정말 부드럽고 맛 진하니 계속 먹고싶은 맛이었어요!,"It was so cold that I drank a warm apple cinnamon latte and milk tea. The cinnamon latte had a great combination of chewy apple and cinnamon, and the milk tea was so smooth and rich that I wanted to keep eating it!"
디파인서울 땜에 왔다가 방문 했는데 특별한 메뉴로 시켜봤는데 맛도 좋소 분위기도 좋아요,I came here because of Define Seoul and ordered a special menu. It tasted good and the atmosphere was nice too.
ㄲ ㅑ 옴팡지게 귀여운 소그미빵 🥐💛 성수 거리 지나다니다 버터향에 이끌려 가다보니 자연스레 자연도 소금빵 웨이팅 줄에 서있더라구요 ?!,"ㄲ ㅑ Super cute Sogmi bread 🥐💛 While passing by on the streets of Seongsu, I was drawn to the scent of butter and naturally, I found myself waiting in line for salt bread?!"
4개에 12000원 1묶음 판매만 하니.,"They only sell one bundle of 4 for 12,000 won."
저번에도 스테포스트 왔을때 스테포스트 브라운을 먹었었는데 이번에 성수 와서 카페 가려는 중에 생각나 또 먹으러 왔는데 역시나 그때와 똑같이 너무 맛있고 노래 분위기 다 좋았습니다!,"Last time I came to Stepost, I had Steppost Brown, but this time when I came to Seongsu and was about to go to a cafe, I remembered it and came to eat it again. It was just as delicious as before and the song had a great atmosphere!"
🙏 바깥에 키오스크 안내 직원 1명 빼고도 직원 3명 나와있었는데 끈 묶어주시는 분 한 분 제외하면 다 그냥 멀뚱히 서서 포장하는 거 쳐다보고 잡담하고 계시더라구,"🙏 There were three employees outside, excluding one kiosk guide, and except for one person tying the laces, they were all just standing around looking at the packaging and chatting."
커피도 산미 적고 사장님이 직접 개발한 추천 신메뉴들도 다 괜찮네요.,The coffee is low in acidity and the recommended new menu items developed by the owner are all good.
"티 처음인데 맛있었어요, 다음에는 다른 종류도 먹어보려구요!",It was my first time having tea and it was delicious. I plan to try other types next time!
"요 카페는 정구기, 석지니 생일 때 가고 이번이 3번째 방문인데","I went to this cafe for Jeong Gu-gi and Seok Ji-ni's birthdays, and this is my third visit."
카페가 넓고 쾌적해서 좋습니다~,"The cafe is spacious and comfortable, so I like it~"
명장님이 운영하시는 빵집.,A bakery run by a master baker.
분위기가 좋고 조금 색다른 디자인의 인테리어로 되어있어욥,The atmosphere is nice and the interior has a slightly unique design.
이름이 정겨워서 들어왔어요 시그니쳐메뉴가 궁금해서 리뷰남깁니당,"I came here because I liked the name. I'm curious about the signature menu, so I'm leaving a review."
빵 굽느라고 15분 정도 기다렸다가 갓 구운 빵 먹었는데 맛있고,"I waited about 15 minutes for the bread to bake and then ate the freshly baked bread, and it was delicious."
"순서대로 안내해주셔서 회전율이 좀 느린 편이지만, 그만큼 대접받는 느낌이라 좋았어요.","The turnover rate was a bit slow as they guided you in an orderly manner, but it was nice to feel like you were treated well."
매장 넓어서 단체모임하기에도 좋고 베이커리 커피 다 맛있어용,"The store is spacious, so it's great for group gatherings, and the bakery coffee is all delicious."
결제줄 빵받는줄 따로 있어요,There is a separate payment line and bread receiving line.
"간혹 소금빵에 올려진 소금에서 쓴맛이 올라오는 곳이 있는데, 자연도소금빵은 소금에서 그런 느낌이 전혀 없어서 좋았어요.","Sometimes the salt on salt bread creates a bitter taste, but I liked that Natural Salt Bread didn't have that feeling at all from the salt."
